"","state","year","avg_TSO4","avg_TNO3","avg_TNH4","avg_NSO4","avg_NHNO3","avg_WSO2","avg_WNO3","avg_SO2","avg_NO3","avg_FLOW_VOLUME"
"674","TN","2011",2.609895,0.403698571428571,0.869403571428571,0.493731428571429,1.00330928571429,1.01898285714286,NA,1.3483,1.39106214285714,19.2444257142857
"675","TN","2012",2.08153133333333,0.368386666666667,0.678152666666667,0.372958,0.950185333333333,0.571929333333333,NA,0.820692,1.30346333333333,20.7076227272727
"676","TN","2013",1.9471,0.381128662420382,0.690559872611465,0.389764331210191,0.818529936305732,0.52871974522293,NA,0.788688535031847,1.18664394904459,20.6059923566879
"677","TN","2014",1.94927179487179,0.436639743589744,0.658867948717949,0.336519230769231,0.809562179487179,0.64101282051282,NA,0.865469871794872,1.23333269230769,20.4892641025641
"678","TN","2015",1.47128333333333,0.390029333333333,0.482746666666667,0.279232666666667,0.733216,0.430520666666667,NA,0.616774,1.111592,20.7566509933775
"679","TN","2016",1.28670662251656,0.422364900662252,0.435616556291391,0.233412582781457,0.765301986754967,0.399780132450331,NA,0.555470860927152,1.17550331125828,20.8822370860927
"680","TN","2017",1.13728333333333,0.399658974358974,0.383920512820513,0.170251923076923,0.660544871794872,0.334545512820513,NA,0.448102564102564,1.04971217948718,20.6454166666667
"681","TN","2018",1.00142348484848,0.444903787878788,0.369279545454545,0.15785,0.642717424242424,0.238129545454545,NA,0.343415151515152,1.07739318181818,21.4730368421053
"682","TN","2019",0.865733333333333,0.280733333333333,0.288333333333333,0.123533333333333,0.473566666666667,0.186433333333333,NA,0.268833333333333,0.7468,15.6473666666667
"683","TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","TX","1999",2.44832244897959,0.612575510204082,0.687036734693878,0.134618367346939,0.737912244897959,0.801546,0.153812,0.890787755102041,1.33874897959184,34.344436
"685","TX","2000",2.19645510204082,0.608440816326531,0.68025306122449,0.0845918367346939,0.748761224489796,0.747963265306122,0.168883673469388,0.80439387755102,1.34530612244898,33.4388510204082
