"","state","year","mortality_rate","aar_mortality","incidence_rate","aar_incidence","avg_NO3","avg_SO2","avg_TSO4","avg_TNH4","avg_CA","avg_K","avg_MG","avg_NA","avg_CL","Female"
"345","Georgia",2007,0.000573876042774761,77.6,0.000758023766866357,97.9,2.13260384615385,4.94118076923077,4.29189807692308,1.308,0.163428846153846,0.0852019230769231,0.0564769230769231,0.280698076923077,0.0680384615384615,0
"346","Georgia",2008,0.000540894205267414,71,0.000750883363716498,94.9,1.79840566037736,4.25342830188679,3.62634905660377,1.11107735849057,0.158620754716981,0.0832490566037736,0.0450679245283019,0.216009433962264,0.0610528301886792,0
"347","Georgia",2009,0.00055474166983834,70.8,0.000759075416375192,94.4,1.35873846153846,2.18210192307692,2.70575576923077,0.865969230769231,0.228561538461538,0.113284615384615,0.0402923076923077,0.200805769230769,0.0878615384615385,0
"348","Georgia",2010,0.000540582154039549,66.5,0.000718807639862186,86,1.54599,2.321838,2.865628,0.943478,0.148866,0.103134,0.040738,0.174282,0.04915,0
"349","Georgia",2011,0.000541097504516806,65.5,0.000736226874871515,87.1,1.54127692307692,1.90821346153846,2.76240961538462,0.894125,0.140325,0.0833557692307692,0.0467576923076923,0.259634615384615,0.111573076923077,0
"350","Georgia",2012,0.000562033664099557,66.6,0.000770753563649226,87.4,1.36180784313725,1.14042352941176,2.09298431372549,0.668790196078431,0.135990196078431,0.0887509803921569,0.0441411764705882,0.23088431372549,0.0839333333333333,0
"351","Georgia",2013,0.000549488952661311,62.2,0.00075197552893194,83.4,1.22701132075472,0.946998113207547,1.9424641509434,0.633732075471698,0.108577358490566,0.0743754716981132,0.0380830188679245,0.213167924528302,0.0797754716981132,0
"352","Georgia",2014,0.000548172212478071,60.8,0.000769886475368829,83.1,1.22731764705882,0.971337254901961,1.87440784313725,0.617303921568627,0.139490196078431,0.0758862745098039,0.0353352941176471,0.160472549019608,0.0529823529411765,0
"353","Georgia",2015,0.000526397206424143,57,0.000747645380925019,78.2,1.21280196078431,0.648217647058824,1.43580588235294,0.479113725490196,0.121096078431373,0.0909764705882353,0.0371941176470588,0.183862745098039,0.0852529411764706,0
"354","Georgia",2016,0.000508080129101805,53.8,0.000760524965617851,78,1.26491176470588,0.629680392156863,1.18518823529412,0.407135294117647,0.136619607843137,0.0686745098039216,0.0415705882352941,0.216976470588235,0.102960784313725,0
"355","Georgia",2017,0.000496142506816777,50.9,0.00075931718313463,75.1,1.11450588235294,0.529450980392157,1.19599215686275,0.389098039215686,0.124882352941176,0.0762039215686274,0.0412803921568627,0.229496078431373,0.121750980392157,0
"356","Georgia",2018,0.000483388437528549,48.3,0.000695054277029112,67.6,1.084976,0.38667,1.007078,0.355278,0.11678,0.086866,0.037476,0.189558,0.091436,0
"357","Hawaii",1999,0.000282471794360534,25.4,0.000448631673396142,40.4,0.1806,22.2914466666667,1.20722,0.119006666666667,NA,NA,NA,NA,NA,1
"358","Hawaii",2000,0.000268436803017097,23.7,0.00043248151597199,38.3,0.225248076923077,23.1564865384615,2.01892115384615,0.135907692307692,0.0377096153846154,0.0409230769230769,0.0582288461538462,0.455290384615385,NA,1
"359","Hawaii",2001,0.00030860701686997,26.6,0.000407098617998683,35.3,0.179194230769231,23.1504576923077,1.82457115384615,0.112161538461538,0.0400673076923077,0.0298884615384615,0.0563153846153846,0.452126923076923,NA,1
"360","Hawaii",2002,0.000223956169505609,19,0.000433306501869547,37.3,0.189326,28.225066,1.960296,0.130228,0.045554,0.034652,0.059322,0.471402,NA,1
"361","Hawaii",2003,0.000328655733920318,27.7,0.000458514828786395,38.7,0.216788461538462,40.7478826923077,2.44613076923077,0.134405769230769,0.0401942307692308,0.0382461538461538,0.0643230769230769,0.494892307692308,0.365385714285714,1
"362","Hawaii",2004,0.000332881117475631,27.7,0.0005118832278163,43,0.1717625,33.6699875,2.11879583333333,0.113391666666667,0.0368875,0.0289041666666667,0.0481458333333333,0.363679166666667,0.227895833333333,1
"363","Hawaii",1999,0.000466744457409568,50.3,0.000686968954919717,73.3,0.1806,22.2914466666667,1.20722,0.119006666666667,NA,NA,NA,NA,NA,0
"364","Hawaii",2000,0.000468833244539158,49.6,0.000642596614892832,67.6,0.225248076923077,23.1564865384615,2.01892115384615,0.135907692307692,0.0377096153846154,0.0409230769230769,0.0582288461538462,0.455290384615385,NA,0
"365","Hawaii",2001,0.000465335730812197,48.8,0.000598288796758539,62,0.179194230769231,23.1504576923077,1.82457115384615,0.112161538461538,0.0400673076923077,0.0298884615384615,0.0563153846153846,0.452126923076923,NA,0
"366","Hawaii",2002,0.000458759008759731,47.3,0.000668889883401425,69.2,0.189326,28.225066,1.960296,0.130228,0.045554,0.034652,0.059322,0.471402,NA,0
"367","Hawaii",2003,0.000482944719565318,49.5,0.000672616078074469,68.6,0.216788461538462,40.7478826923077,2.44613076923077,0.134405769230769,0.0401942307692308,0.0382461538461538,0.0643230769230769,0.494892307692308,0.365385714285714,0
"368","Hawaii",2004,0.000488452265963044,50,0.000703622556757054,71.3,0.1717625,33.6699875,2.11879583333333,0.113391666666667,0.0368875,0.0289041666666667,0.0481458333333333,0.363679166666667,0.227895833333333,0
"369","Idaho",2015,0.000368952635705391,30.7,0.000544933333656976,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"370","Idaho",2016,0.000317976762686916,26.7,0.000556161603650897,46,0.368271153846154,0.203355769230769,0.270217307692308,0.110657692307692,0.0533288461538462,0.0715711538461539,0.0125692307692308,0.0338153846153846,0.0235519230769231,1
"371","Idaho",2017,0.000324284096198061,26.4,0.000586744245998649,47.4,0.414975555555556,0.214128888888889,0.2868,0.167613333333333,0.0627666666666667,0.0601088888888889,0.0124622222222222,0.0244844444444444,0.0164955555555556,1
"372","Idaho",2018,0.000352723587244691,28.2,0.000521068935702384,41.2,0.345403846153846,0.126784615384615,0.240478846153846,0.114459615384615,0.0583192307692308,0.0492153846153846,0.0138269230769231,0.0307686274509804,0.0185725490196078,1
"373","Idaho",2015,0.000417117536467559,39.4,0.000621444677519783,58.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"374","Idaho",2016,0.000370240276446073,36.1,0.000570787092854363,53.6,0.368271153846154,0.203355769230769,0.270217307692308,0.110657692307692,0.0533288461538462,0.0715711538461539,0.0125692307692308,0.0338153846153846,0.0235519230769231,0
"375","Idaho",2017,0.000382361623444695,34.9,0.000568312564937555,50.3,0.414975555555556,0.214128888888889,0.2868,0.167613333333333,0.0627666666666667,0.0601088888888889,0.0124622222222222,0.0244844444444444,0.0164955555555556,0
"376","Idaho",2018,0.000370441714700609,33.2,0.000564211227005543,49.5,0.345403846153846,0.126784615384615,0.240478846153846,0.114459615384615,0.0583192307692308,0.0492153846153846,0.0138269230769231,0.0307686274509804,0.0185725490196078,0
"377","Illinois",1999,0.000439861563195451,40.6,0.00059968162702844,56.3,4.696472,6.07717933333333,3.926336,1.78623933333333,NA,NA,NA,NA,NA,1
"378","Illinois",2000,0.000450256151149902,41.7,0.000589257175061073,55.3,4.83654967320261,5.42256038961039,3.88763071895425,1.97458496732026,0.543513071895425,0.0919627450980392,0.108928104575163,0.0971666666666667,NA,1
"379","Illinois",2001,0.00044471004606744,41,0.000603254750101367,56.4,5.09204460431655,5.23372661870504,3.71291785714286,2.066825,0.53678,0.07984,0.0915514285714286,0.13295,NA,1
"380","Illinois",2002,0.00046697684699675,42.9,0.000636516211829965,59.2,4.67906622516556,4.53185629139073,3.89330331125828,1.88305562913907,0.648684105960265,0.0759132450331126,0.115435761589404,0.092312582781457,NA,1
"381","Illinois",2003,0.000470258676631798,42.9,0.000640338948585312,59.3,4.4980864516129,4.54427677419355,3.55813741935484,1.77045741935484,0.562014838709677,0.0792387096774194,0.112207741935484,0.0853877419354839,0.0772126984126984,1
"382","Illinois",2004,0.000462099067866357,41.9,0.000634216939298361,58.4,3.97410580645161,4.75683806451613,3.20569548387097,1.59596322580645,0.51711935483871,0.0763761290322581,0.104010967741935,0.0904948387096774,0.0769167741935484,1
"383","Illinois",2005,0.000459071852917675,41.5,0.000650702049913829,59.5,4.49227908496732,4.81951907894737,4.24334117647059,2.02193006535948,0.586543137254902,0.0766333333333333,0.113045751633987,0.0810516339869281,0.0808032679738562,1
"384","Illinois",2006,0.000460402153905685,41.3,0.000673444904380761,61.2,3.60466363636364,3.7556013986014,3.17169160839161,1.50712657342657,0.544783916083916,0.0727839160839161,0.102546853146853,0.0713223776223776,0.0727300699300699,1
"385","Illinois",2007,0.000491528744072162,44,0.000680625835610461,61.2,3.69956973684211,3.66410197368421,3.15200723684211,1.51127631578947,0.591969736842105,0.0846519736842105,0.109756578947368,0.0885526315789474,0.0771342105263158,1
"386","Illinois",2008,0.000477551756461848,41.8,0.000696076729831523,62,3.43099935064935,3.29901363636364,2.81005324675325,1.42128051948052,0.481730519480519,0.0776935064935065,0.0915038961038961,0.112362337662338,0.0921922077922078,1
"387","Illinois",2009,0.000472800332110412,41.5,0.000710810749053441,63,3.13341184210526,2.31905131578947,2.65030526315789,1.37095,0.476040789473684,0.0866006578947368,0.0929513157894737,0.0767407894736842,0.0813131578947368,1
"388","Illinois",2010,0.000473148660680582,41.1,0.000685118038059125,60,3.47885897435897,2.45471923076923,2.40635769230769,1.36630064102564,0.591075,0.0997890322580645,0.106194871794872,0.0853064102564103,0.0832423076923077,1
"389","Illinois",2011,0.000462961197444942,39.5,0.00067819620554867,58.2,3.16974350649351,2.16548506493506,2.46961753246753,1.26559805194805,0.566983766233766,0.0778123376623377,0.108905194805195,0.0941058441558442,0.0821097402597403,1
"390","Illinois",2012,0.000472688163260579,39.6,0.000690289290641658,58.6,3.01638104575163,1.73343202614379,1.99960784313725,1.04013202614379,0.65366339869281,0.0778274509803922,0.123375816993464,0.0785888888888889,0.0656359477124183,1
"391","Illinois",2013,0.000464054013633167,38.2,0.000659605491645962,54.7,2.8622253164557,1.62634367088608,2.11586835443038,1.10341139240506,0.559932911392405,0.0711259493670886,0.111379746835443,0.085829746835443,0.0860854430379747,1
"392","Illinois",2014,0.000473169216988787,38.1,0.000722558662540867,58.9,2.94610454545455,1.66051428571429,2.00571363636364,1.09030584415584,0.550720779220779,0.0719383116883117,0.107096103896104,0.0991490196078431,0.0896686274509804,1
"393","Illinois",2015,0.000448740798483601,35.5,0.000717343564480936,57.4,2.48705866666667,1.30653333333333,1.62371133333333,0.860740666666667,0.527414666666667,0.0687306666666667,0.0975826666666667,0.086238,0.084298,1
"394","Illinois",2016,0.000458516729805335,35.6,0.000722957170766286,56.8,2.40695620915033,0.919029411764706,1.35278954248366,0.762175163398693,0.493735294117647,0.0699914473684211,0.0920294117647059,0.068943137254902,0.065997385620915,1
"395","Illinois",2017,0.000438113270124828,33.2,0.000719471827378449,55.1,2.21179391891892,0.835750675675676,1.23803581081081,0.649533783783784,0.643305405405405,0.0757095238095238,0.113260135135135,0.0659101351351351,0.0621635135135135,1
"396","Illinois",2018,0.000413954420512485,30.7,0.000735661439365412,55.2,2.62703445945946,0.697868243243243,1.20195810810811,0.808610135135135,0.496827027027027,0.0777405405405405,0.0950668918918919,0.0877081081081081,0.0881378378378378,1
"397","Illinois",1999,0.000651044466535553,79.8,0.00082323381858421,99.5,4.696472,6.07717933333333,3.926336,1.78623933333333,NA,NA,NA,NA,NA,0
"398","Illinois",2000,0.000652172056488513,79.8,0.000801460497523027,96.4,4.83654967320261,5.42256038961039,3.88763071895425,1.97458496732026,0.543513071895425,0.0919627450980392,0.108928104575163,0.0971666666666667,NA,0
"399","Illinois",2001,0.000647270138192175,79.2,0.000809251124795317,97.5,5.09204460431655,5.23372661870504,3.71291785714286,2.066825,0.53678,0.07984,0.0915514285714286,0.13295,NA,0
"400","Illinois",2002,0.000629555991950677,76.3,0.000810569632493431,97.3,4.67906622516556,4.53185629139073,3.89330331125828,1.88305562913907,0.648684105960265,0.0759132450331126,0.115435761589404,0.092312582781457,NA,0
"401","Illinois",2003,0.000624558457647769,74.5,0.000810967136003739,95.4,4.4980864516129,4.54427677419355,3.55813741935484,1.77045741935484,0.562014838709677,0.0792387096774194,0.112207741935484,0.0853877419354839,0.0772126984126984,0
"402","Illinois",2004,0.000621805554925833,73.6,0.000779362014546364,91,3.97410580645161,4.75683806451613,3.20569548387097,1.59596322580645,0.51711935483871,0.0763761290322581,0.104010967741935,0.0904948387096774,0.0769167741935484,0
"403","Illinois",2005,0.000592298311432521,69.5,0.000787899009258217,90.8,4.49227908496732,4.81951907894737,4.24334117647059,2.02193006535948,0.586543137254902,0.0766333333333333,0.113045751633987,0.0810516339869281,0.0808032679738562,0
"404","Illinois",2006,0.000597362995377287,69.4,0.000796913828695442,91.7,3.60466363636364,3.7556013986014,3.17169160839161,1.50712657342657,0.544783916083916,0.0727839160839161,0.102546853146853,0.0713223776223776,0.0727300699300699,0
"405","Illinois",2007,0.000597756462489136,68.2,0.000797008616652182,90.2,3.69956973684211,3.66410197368421,3.15200723684211,1.51127631578947,0.591969736842105,0.0846519736842105,0.109756578947368,0.0885526315789474,0.0771342105263158,0
"406","Illinois",2008,0.000592947854329919,66.9,0.000780522782358234,86.7,3.43099935064935,3.29901363636364,2.81005324675325,1.42128051948052,0.481730519480519,0.0776935064935065,0.0915038961038961,0.112362337662338,0.0921922077922078,0
"407","Illinois",2009,0.000567713316725236,62.9,0.000793970097457718,86.8,3.13341184210526,2.31905131578947,2.65030526315789,1.37095,0.476040789473684,0.0866006578947368,0.0929513157894737,0.0767407894736842,0.0813131578947368,0
"408","Illinois",2010,0.000567721198868369,62.1,0.000764001870700901,82.3,3.47885897435897,2.45471923076923,2.40635769230769,1.36630064102564,0.591075,0.0997890322580645,0.106194871794872,0.0853064102564103,0.0832423076923077,0
"409","Illinois",2011,0.000567347436060134,60.9,0.000782974316953137,82.5,3.16974350649351,2.16548506493506,2.46961753246753,1.26559805194805,0.566983766233766,0.0778123376623377,0.108905194805195,0.0941058441558442,0.0821097402597403,0
"410","Illinois",2012,0.000565818845564999,59.2,0.000765184546183539,78.9,3.01638104575163,1.73343202614379,1.99960784313725,1.04013202614379,0.65366339869281,0.0778274509803922,0.123375816993464,0.0785888888888889,0.0656359477124183,0
"411","Illinois",2013,0.000550632690391325,56,0.000768831756511962,77.2,2.8622253164557,1.62634367088608,2.11586835443038,1.10341139240506,0.559932911392405,0.0711259493670886,0.111379746835443,0.085829746835443,0.0860854430379747,0
"412","Illinois",2014,0.000560679215593017,56.4,0.000782199684021053,76.8,2.94610454545455,1.66051428571429,2.00571363636364,1.09030584415584,0.550720779220779,0.0719383116883117,0.107096103896104,0.0991490196078431,0.0896686274509804,0
"413","Illinois",2015,0.000549419917731138,53.4,0.000773844254261845,74.3,2.48705866666667,1.30653333333333,1.62371133333333,0.860740666666667,0.527414666666667,0.0687306666666667,0.0975826666666667,0.086238,0.084298,0
"414","Illinois",2016,0.000516251439699974,49.7,0.000758100391611097,71.6,2.40695620915033,0.919029411764706,1.35278954248366,0.762175163398693,0.493735294117647,0.0699914473684211,0.0920294117647059,0.068943137254902,0.065997385620915,0
"415","Illinois",2017,0.000503486175871974,47,0.000780634529562969,71.9,2.21179391891892,0.835750675675676,1.23803581081081,0.649533783783784,0.643305405405405,0.0757095238095238,0.113260135135135,0.0659101351351351,0.0621635135135135,0
"416","Illinois",2018,0.000488854876647326,44.4,0.000735041936581957,65.2,2.62703445945946,0.697868243243243,1.20195810810811,0.808610135135135,0.496827027027027,0.0777405405405405,0.0950668918918919,0.0877081081081081,0.0881378378378378,0
"417","Indiana",1999,0.000507888981825293,46.1,0.000626915326863533,57.7,4.99549292929293,9.081719,4.75838484848485,1.94098787878788,NA,NA,NA,NA,NA,1
"418","Indiana",2000,0.000526236244303807,47.8,0.000648047205936899,59.8,4.93938058252427,8.64875242718447,4.56074174757282,2.04822524271845,0.616092233009709,0.106209708737864,0.100961165048544,0.113376699029126,NA,1
"419","Indiana",2001,0.000497731204637714,45.2,0.000661504962248707,60.8,5.0168572815534,8.29423398058252,4.67147961165049,2.16314660194175,0.663220388349515,0.0938407766990291,0.0943990291262136,0.125668932038835,NA,1
"420","Indiana",2002,0.000540636802493951,48.6,0.000711381011073799,64.6,4.87420754716981,7.74114056603774,4.79802547169811,2.04299056603774,0.68396320754717,0.0928783018867925,0.103581132075472,0.0962292452830189,NA,1
"421","Indiana",2003,0.000556407472990129,49.9,0.000729293489398122,65.9,4.6504137254902,8.10732352941177,4.43469411764706,1.93172745098039,0.573327450980392,0.0868754901960784,0.0927872549019608,0.100611764705882,0.0595125,1
"422","Indiana",2004,0.000509947768221166,45.4,0.000703702675206188,63.4,4.05379010989011,7.94681648351648,4.19782637362637,1.74211868131868,0.69972967032967,0.0838934065934066,0.0964054945054945,0.108962637362637,0.0740835164835165,1
"423","Indiana",2005,0.000543948091810667,48.2,0.000706568517876184,63.3,4.13905,8.11065465116279,5.35392674418605,2.06475581395349,0.765536046511628,0.0904476744186047,0.0955651162790698,0.0804,0.0685406976744186,1
"424","Indiana",2006,0.000536945618408783,47.5,0.000755701240723472,67.5,3.59974757281553,6.65684368932039,4.10334951456311,1.61894951456311,0.736711650485437,0.0829883495145631,0.0877223300970874,0.0823601941747573,0.0714504854368932,1
"425","Indiana",2007,0.000535562127366299,46.9,0.000736089421599072,64.9,3.99164563106796,5.72129805825243,4.09549423076923,1.67329903846154,1.05047019230769,0.0923519230769231,0.100278846153846,0.108322115384615,0.0835807692307692,1
"426","Indiana",2008,0.000552702343745931,48,0.000737140709009263,64.6,3.550452,5.008295,3.438132,1.532815,0.635504,0.085863,0.08415,0.108347,0.084027,1
"427","Indiana",2009,0.000527506363750226,45.4,0.000748138719241366,64.7,3.352715,3.774129,3.183908,1.505003,0.608554,0.105982,0.07844,0.089355,0.079895,1
"428","Indiana",2010,0.000543470019682592,46,0.000728164909184097,62.4,3.8547,3.96972912621359,3.0279932038835,1.59159514563107,0.762378640776699,0.107621359223301,0.0901621359223301,0.103935922330097,0.0909097087378641,1
"429","Indiana",2011,0.000496989212161825,41.6,0.000739894577862801,62.4,3.24487378640777,3.39717087378641,3.0617932038835,1.41240485436893,0.6155,0.0841203883495146,0.080521359223301,0.108073786407767,0.0830815533980583,1
"430","Indiana",2012,0.000517657608361587,42.8,0.000716826222521662,59.3,3.11352761904762,2.41901238095238,2.39021142857143,1.17452476190476,0.724354285714286,0.0826933333333333,0.086247619047619,0.0848266666666667,0.0701761904761905,1
"431","Indiana",2013,0.000518373459278885,42.1,0.000765860787927658,62.9,2.91853333333333,2.3794180952381,2.47053619047619,1.22667047619048,0.593837142857143,0.0819514285714286,0.0763266666666667,0.0903685714285714,0.0789180952380952,1
"432","Indiana",2014,0.000527293412479158,42.4,0.000761048201911528,61.2,2.98764615384615,2.67381826923077,2.36293461538462,1.22592788461538,0.532668269230769,0.0802240384615385,0.0731653846153846,0.105092307692308,0.082625,1
"433","Indiana",2015,0.000529588797421693,42,0.000800499573792903,63.8,2.61727525773196,1.9773381443299,1.89570618556701,0.948829896907217,0.574974226804124,0.074759793814433,0.0704422680412371,0.106107216494845,0.0867381443298969,1
"434","Indiana",2016,0.000496703801047388,38.8,0.000801978967819182,62.8,2.42471262135922,1.25779223300971,1.52580873786408,0.783560194174757,0.593561165048544,0.0744621359223301,0.0678456310679612,0.0776349514563107,0.0647543689320388,1
"435","Indiana",2017,0.000512099346680891,39.1,0.000777478765203782,59.6,2.21483431372549,1.14407941176471,1.41648333333333,0.702080392156863,0.698411764705882,0.0812480392156863,0.0760254901960784,0.0770921568627451,0.0603656862745098,1
"436","Indiana",2018,0.000499674298386282,37.3,0.00073684281855194,55.3,2.595395,0.984871,1.379166,0.852396,0.574117,0.08363,0.070941,0.097334,0.089222,1
"437","Indiana",1999,0.00078706977064564,93.7,0.000955558752006505,111.3,4.99549292929293,9.081719,4.75838484848485,1.94098787878788,NA,NA,NA,NA,NA,0
"438","Indiana",2000,0.000770569917258257,91.3,0.00091846045283279,107.3,4.93938058252427,8.64875242718447,4.56074174757282,2.04822524271845,0.616092233009709,0.106209708737864,0.100961165048544,0.113376699029126,NA,0
"439","Indiana",2001,0.000791993089511179,93.7,0.00097087314079456,112.9,5.0168572815534,8.29423398058252,4.67147961165049,2.16314660194175,0.663220388349515,0.0938407766990291,0.0943990291262136,0.125668932038835,NA,0
"440","Indiana",2002,0.000752326206525785,88.4,0.000942558206856623,108.8,4.87420754716981,7.74114056603774,4.79802547169811,2.04299056603774,0.68396320754717,0.0928783018867925,0.103581132075472,0.0962292452830189,NA,0
"441","Indiana",2003,0.000762086962006023,87.5,0.000950309302191131,107.6,4.6504137254902,8.10732352941177,4.43469411764706,1.93172745098039,0.573327450980392,0.0868754901960784,0.0927872549019608,0.100611764705882,0.0595125,0
"442","Indiana",2004,0.00072094006145451,82.6,0.000908599878265893,102.1,4.05379010989011,7.94681648351648,4.19782637362637,1.74211868131868,0.69972967032967,0.0838934065934066,0.0964054945054945,0.108962637362637,0.0740835164835165,0
"443","Indiana",2005,0.000740168473357984,83.5,0.000944241181548588,105.3,4.13905,8.11065465116279,5.35392674418605,2.06475581395349,0.765536046511628,0.0904476744186047,0.0955651162790698,0.0804,0.0685406976744186,0
"444","Indiana",2006,0.000729499053770373,82.3,0.000945908544193451,104.7,3.59974757281553,6.65684368932039,4.10334951456311,1.61894951456311,0.736711650485437,0.0829883495145631,0.0877223300970874,0.0823601941747573,0.0714504854368932,0
"445","Indiana",2007,0.000726862525472851,80.4,0.000940364450973425,101.9,3.99164563106796,5.72129805825243,4.09549423076923,1.67329903846154,1.05047019230769,0.0923519230769231,0.100278846153846,0.108322115384615,0.0835807692307692,0
"446","Indiana",2008,0.000748534489058773,81,0.000960503258149804,101.8,3.550452,5.008295,3.438132,1.532815,0.635504,0.085863,0.08415,0.108347,0.084027,0
"447","Indiana",2009,0.000735088651187848,78.4,0.00092483970284293,96.4,3.352715,3.774129,3.183908,1.505003,0.608554,0.105982,0.07844,0.089355,0.079895,0
"448","Indiana",2010,0.000721555402865301,75,0.000911652681311151,93.6,3.8547,3.96972912621359,3.0279932038835,1.59159514563107,0.762378640776699,0.107621359223301,0.0901621359223301,0.103935922330097,0.0909097087378641,0
"449","Indiana",2011,0.000697936160983123,71.9,0.000928086691280507,94,3.24487378640777,3.39717087378641,3.0617932038835,1.41240485436893,0.6155,0.0841203883495146,0.080521359223301,0.108073786407767,0.0830815533980583,0
"450","Indiana",2012,0.000701169682752562,71,0.00092205211272025,91.8,3.11352761904762,2.41901238095238,2.39021142857143,1.17452476190476,0.724354285714286,0.0826933333333333,0.086247619047619,0.0848266666666667,0.0701761904761905,0
"451","Indiana",2013,0.000710000497649456,70.5,0.000932551807317549,91,2.91853333333333,2.3794180952381,2.47053619047619,1.22667047619048,0.593837142857143,0.0819514285714286,0.0763266666666667,0.0903685714285714,0.0789180952380952,0
"452","Indiana",2014,0.00070314611708799,68.1,0.000921416956411714,87.5,2.98764615384615,2.67381826923077,2.36293461538462,1.22592788461538,0.532668269230769,0.0802240384615385,0.0731653846153846,0.105092307692308,0.082625,0
"453","Indiana",2015,0.000641127007935789,61.3,0.000972130319504171,91,2.61727525773196,1.9773381443299,1.89570618556701,0.948829896907217,0.574974226804124,0.074759793814433,0.0704422680412371,0.106107216494845,0.0867381443298969,0
"454","Indiana",2016,0.000669698965727926,63,0.000945223517381287,86.7,2.42471262135922,1.25779223300971,1.52580873786408,0.783560194174757,0.593561165048544,0.0744621359223301,0.0678456310679612,0.0776349514563107,0.0647543689320388,0
"455","Indiana",2017,0.000628622272059675,58.2,0.000897988286844334,80.2,2.21483431372549,1.14407941176471,1.41648333333333,0.702080392156863,0.698411764705882,0.0812480392156863,0.0760254901960784,0.0770921568627451,0.0603656862745098,0
"456","Indiana",2018,0.000592496378683943,52.6,0.000766670927632444,66.8,2.595395,0.984871,1.379166,0.852396,0.574117,0.08363,0.070941,0.097334,0.089222,0
"457","Kansas",2002,0.000454115393418461,40,0.000539398701652747,48.6,3.168375,1.2875275,2.95722,0.955165,1.308715,0.07985,0.0613425,0.08732,NA,1
"458","Kansas",2003,0.000455926500001815,39.7,0.000564100144110526,50.2,3.45117906976744,1.48365348837209,2.2327023255814,1.02703488372093,1.10501162790698,0.0691697674418605,0.044653488372093,0.0588093023255814,0.0317176470588235,1
"459","Kansas",2004,0.000465857829449738,40.1,0.00054615320067477,48.9,2.99396153846154,1.60355769230769,2.20988653846154,0.901632692307692,1.13807307692308,0.0693942307692308,0.0498980769230769,0.094,0.0435365384615385,1
"460","Kansas",2005,0.000527393480206173,45.9,0.000602323701437652,53,3.14575384615385,1.58017692307692,2.85133846153846,1.08210961538462,1.21504423076923,0.0810038461538461,0.0522519230769231,0.0783884615384615,0.0368730769230769,1
"461","Kansas",2006,0.000497815065289809,42.8,0.000616888985805815,54.6,2.73640192307692,1.24982115384615,2.095525,0.663438461538462,1.62324230769231,0.0878153846153846,0.058,0.0762557692307692,0.0332923076923077,1
"462","Kansas",2007,0.000439637050447996,37.5,0.000584048573491593,51.2,2.82982075471698,1.09127735849057,2.32059433962264,0.920150943396226,1.24038113207547,0.0822245283018868,0.0531754716981132,0.0992,0.0507,1
"463","Kansas",2008,0.000455649095095026,38.2,0.000596229203504189,51.8,2.54689607843137,1.08876274509804,2.16770196078431,0.803541176470588,1.28319215686275,0.0771921568627451,0.0553843137254902,0.119539215686275,0.077456862745098,1
"464","Kansas",2009,0.000480345400552747,40.3,0.000646295633688317,55.7,2.28420961538462,0.832536538461538,1.92175961538462,0.655676923076923,1.3442,0.0878865384615385,0.0541884615384615,0.0845480769230769,0.0489903846153846,1
"465","Kansas",2010,0.000463168069596037,38.5,0.000616631552925458,52.5,2.66866153846154,0.787161538461538,1.84277307692308,0.824440384615385,1.42324423076923,0.0875211538461538,0.0523,0.0880596153846154,0.0446038461538462,1
"466","Kansas",2011,0.000476045830482017,39.4,0.000608203902607112,51.9,2.67703255813953,0.781325581395349,1.94495581395349,0.799309302325581,1.53158139534884,0.0978325581395349,0.0595348837209302,0.127618604651163,0.0606302325581395,1
"467","Kansas",2012,0.000482286312714445,39.4,0.000585633379724683,48.8,2.16926744186047,0.655386046511628,1.75269069767442,0.530958139534884,2.06614186046512,0.0931488372093023,0.0684906976744186,0.109653488372093,0.0367651162790698,1
"468","Kansas",2013,0.000449831416391197,36.5,0.000630726924817626,51.9,2.19708113207547,0.597962264150943,1.60375283018868,0.707828301886792,1.3472679245283,0.0687207547169811,0.0539471698113208,0.0945,0.0629301886792453,1
"469","Kansas",2014,0.000486227336003005,38.4,0.000622206167258083,51.2,2.13341648351648,0.63223956043956,1.59762527472527,0.602268131868132,1.64204395604396,0.0872175824175824,0.0575802197802198,0.0950824175824176,0.0568131868131868,1
"470","Kansas",2015,0.000477515003699542,37.7,0.000676879230495191,54.3,1.848702,0.599533,1.356989,0.492167,1.505754,0.081585,0.053879,0.075964,0.043763,1
"471","Kansas",2016,0.000448446765261054,34.7,0.000625771516715425,49.9,1.76115306122449,0.521087755102041,1.16000918367347,0.436183673469388,1.62708979591837,0.0770561224489796,0.0499673469387755,0.0759428571428571,0.0467295918367347,1
"472","Kansas",2017,0.000428225618032341,32.6,0.000595404899312167,45.7,1.81305918367347,0.538562244897959,1.24627448979592,0.408435714285714,1.90383265306122,0.0873836734693878,0.0542775510204082,0.0679724489795918,0.0405816326530612,1
"473","Kansas",2018,0.000444341593933402,33.2,0.000650422980333948,49.1,2.00655056179775,0.416688764044944,1.11711348314607,0.462826966292135,1.55708314606742,0.0822820224719101,0.052152808988764,0.0833865168539326,0.0526606741573034,1
"474","Kansas",2002,0.000638026530276073,71.3,0.000736413798963505,81.2,3.168375,1.2875275,2.95722,0.955165,1.308715,0.07985,0.0613425,0.08732,NA,0
